Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
1988,2,1,1,1810,1717,1900,1806,PI,504,NA,50,49,NA,54,53,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,2,2,1731,1717,1825,1806,PI,504,NA,54,49,NA,19,14,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,3,3,1750,1717,1841,1806,PI,504,NA,51,49,NA,35,33,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,4,4,1744,1717,1843,1806,PI,504,NA,59,49,NA,37,27,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,5,5,1848,1717,1946,1810,PI,504,NA,58,53,NA,96,91,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,6,6,1809,1717,1901,1810,PI,504,NA,52,53,NA,51,52,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,7,7,1732,1717,1837,1810,PI,504,NA,65,53,NA,27,15,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,8,1,1716,1717,1804,1810,PI,504,NA,48,53,NA,-6,-1,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,9,2,1730,1717,1825,1810,PI,504,NA,55,53,NA,15,13,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,10,3,1920,1717,2012,1810,PI,504,NA,52,53,NA,122,123,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,11,4,1831,1717,1925,1810,PI,504,NA,54,53,NA,75,74,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,12,5,1808,1717,1903,1810,PI,504,NA,55,53,NA,53,51,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,13,6,1759,1717,1853,1810,PI,504,NA,54,53,NA,43,42,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,14,7,1737,1717,1824,1810,PI,504,NA,47,53,NA,14,20,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,15,1,1809,1717,1857,1810,PI,504,NA,48,53,NA,47,52,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,17,3,1745,1717,1833,1810,PI,504,NA,48,53,NA,23,28,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,18,4,1723,1717,1825,1810,PI,504,NA,62,53,NA,15,6,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,19,5,1733,1717,1831,1810,PI,504,NA,58,53,NA,21,16,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,20,6,1757,1717,1846,1810,PI,504,NA,49,53,NA,36,40,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,21,7,1745,1717,1834,1810,PI,504,NA,49,53,NA,24,28,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,22,1,1725,1717,1818,1810,PI,504,NA,53,53,NA,8,8,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,23,2,1731,1717,1822,1810,PI,504,NA,51,53,NA,12,14,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,24,3,1732,1717,1826,1810,PI,504,NA,54,53,NA,16,15,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,25,4,1733,1717,1827,1810,PI,504,NA,54,53,NA,17,16,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,26,5,1735,1717,1828,1810,PI,504,NA,53,53,NA,18,18,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,27,6,1737,1717,1825,1810,PI,504,NA,48,53,NA,15,20,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,28,7,1741,1717,1834,1810,PI,504,NA,53,53,NA,24,24,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,29,1,1727,1717,1819,1810,PI,504,NA,52,53,NA,9,10,DAY,GRR,217,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,1,1,1308,1215,1739,1640,PI,504,NA,151,145,NA,59,53,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,2,2,1225,1215,1647,1640,PI,504,NA,142,145,NA,7,10,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,3,3,1220,1215,1653,1640,PI,504,NA,153,145,NA,13,5,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,4,4,1234,1215,1659,1640,PI,504,NA,145,145,NA,19,19,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,5,5,1335,1215,1806,1640,PI,504,NA,151,145,NA,86,80,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,6,6,1242,1215,1713,1640,PI,504,NA,151,145,NA,33,27,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,7,7,1216,1215,1702,1640,PI,504,NA,166,145,NA,22,1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,8,1,1216,1215,1659,1640,PI,504,NA,163,145,NA,19,1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,9,2,1213,1215,1657,1640,PI,504,NA,164,145,NA,17,-2,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,10,3,1409,1215,1845,1640,PI,504,NA,156,145,NA,125,114,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,11,4,1218,1215,1714,1640,PI,504,NA,176,145,NA,34,3,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,12,5,1235,1215,1719,1640,PI,504,NA,164,145,NA,39,20,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,13,6,1243,1215,1717,1640,PI,504,NA,154,145,NA,37,28,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,14,7,1223,1215,1659,1640,PI,504,NA,156,145,NA,19,8,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,15,1,1224,1215,1737,1640,PI,504,NA,193,145,NA,57,9,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,16,2,1214,1215,1642,1640,PI,504,NA,148,145,NA,2,-1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,17,3,1216,1215,1717,1640,PI,504,NA,181,145,NA,37,1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,18,4,1216,1215,1650,1640,PI,504,NA,154,145,NA,10,1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,19,5,1213,1215,1659,1640,PI,504,NA,166,145,NA,19,-2,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,20,6,1252,1215,1725,1640,PI,504,NA,153,145,NA,45,37,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,21,7,1217,1215,1703,1640,PI,504,NA,166,145,NA,23,2,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,22,1,NA,1215,NA,1640,PI,504,NA,NA,145,NA,NA,NA,DEN,DAY,1084,NA,NA,1,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,23,2,1233,1215,1700,1640,PI,504,NA,147,145,NA,20,18,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,24,3,1216,1215,1656,1640,PI,504,NA,160,145,NA,16,1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,25,4,1217,1215,1659,1640,PI,504,NA,162,145,NA,19,2,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,26,5,1214,1215,1653,1640,PI,504,NA,159,145,NA,13,-1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,27,6,1224,1215,1709,1640,PI,504,NA,165,145,NA,29,9,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,28,7,1236,1215,1712,1640,PI,504,NA,156,145,NA,32,21,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,29,1,1216,1215,1656,1640,PI,504,NA,160,145,NA,16,1,DEN,DAY,1084,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,1,1,919,912,1010,952,PI,505,NA,51,40,NA,18,7,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,2,2,928,912,1019,952,PI,505,NA,51,40,NA,27,16,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,3,3,921,912,1010,952,PI,505,NA,49,40,NA,18,9,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,4,4,934,912,1028,952,PI,505,NA,54,40,NA,36,22,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,5,5,917,912,1007,952,PI,505,NA,50,40,NA,15,5,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,6,6,929,912,1016,952,PI,505,NA,47,40,NA,24,17,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,8,1,915,912,1001,952,PI,505,NA,46,40,NA,9,3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,9,2,915,912,959,952,PI,505,NA,44,40,NA,7,3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,10,3,909,912,956,952,PI,505,NA,47,40,NA,4,-3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,11,4,920,912,1010,952,PI,505,NA,50,40,NA,18,8,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,12,5,923,912,1007,952,PI,505,NA,44,40,NA,15,11,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,15,1,910,912,954,952,PI,505,NA,44,40,NA,2,-2,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,16,2,909,912,949,952,PI,505,NA,40,40,NA,-3,-3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,17,3,914,912,956,952,PI,505,NA,42,40,NA,4,2,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,18,4,920,912,1005,952,PI,505,NA,45,40,NA,13,8,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,20,6,915,912,1012,952,PI,505,NA,57,40,NA,20,3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,22,1,911,912,1000,952,PI,505,NA,49,40,NA,8,-1,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,23,2,928,912,1008,952,PI,505,NA,40,40,NA,16,16,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,24,3,909,912,951,952,PI,505,NA,42,40,NA,-1,-3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,25,4,915,912,958,952,PI,505,NA,43,40,NA,6,3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,26,5,912,912,957,952,PI,505,NA,45,40,NA,5,0,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,27,6,909,912,947,952,PI,505,NA,38,40,NA,-5,-3,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,29,1,911,912,958,952,PI,505,NA,47,40,NA,6,-1,DAY,SBN,166,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,1,1,712,715,844,835,PI,505,NA,92,80,NA,9,-3,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,2,2,739,715,906,835,PI,505,NA,87,80,NA,31,24,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,3,3,718,715,852,835,PI,505,NA,94,80,NA,17,3,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,4,4,713,715,905,835,PI,505,NA,112,80,NA,30,-2,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,5,5,713,715,854,835,PI,505,NA,101,80,NA,19,-2,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,6,6,713,715,851,835,PI,505,NA,98,80,NA,16,-2,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,8,1,714,715,848,835,PI,505,NA,94,80,NA,13,-1,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,9,2,719,715,848,835,PI,505,NA,89,80,NA,13,4,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,10,3,714,715,846,835,PI,505,NA,92,80,NA,11,-1,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,11,4,725,715,857,835,PI,505,NA,92,80,NA,22,10,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,12,5,716,715,847,835,PI,505,NA,91,80,NA,12,1,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,15,1,710,715,834,835,PI,505,NA,84,80,NA,-1,-5,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,16,2,712,715,838,835,PI,505,NA,86,80,NA,3,-3,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,17,3,715,715,848,835,PI,505,NA,93,80,NA,13,0,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,18,4,715,715,849,835,PI,505,NA,94,80,NA,14,0,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,20,6,718,715,850,835,PI,505,NA,92,80,NA,15,3,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,22,1,718,715,840,835,PI,505,NA,82,80,NA,5,3,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,23,2,715,715,851,835,PI,505,NA,96,80,NA,16,0,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,24,3,713,715,842,835,PI,505,NA,89,80,NA,7,-2,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,25,4,714,715,850,835,PI,505,NA,96,80,NA,15,-1,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,26,5,720,715,846,835,PI,505,NA,86,80,NA,11,5,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,27,6,715,715,835,835,PI,505,NA,80,80,NA,0,0,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,29,1,715,715,835,835,PI,505,NA,80,80,NA,0,0,DCA,DAY,391,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,1,1,1154,1145,1401,1345,PI,506,NA,127,120,NA,16,9,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,2,2,1225,1145,1421,1345,PI,506,NA,116,120,NA,36,40,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,3,3,1153,1145,1354,1345,PI,506,NA,121,120,NA,9,8,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,4,4,1206,1145,1405,1345,PI,506,NA,119,120,NA,20,21,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,5,5,1202,1145,1417,1345,PI,506,NA,135,120,NA,32,17,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,6,6,1159,1145,1401,1345,PI,506,NA,122,120,NA,16,14,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,8,1,1152,1145,1358,1345,PI,506,NA,126,120,NA,13,7,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,9,2,1206,1145,1413,1345,PI,506,NA,127,120,NA,28,21,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,10,3,1200,1145,1357,1345,PI,506,NA,117,120,NA,12,15,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,11,4,1213,1145,1429,1345,PI,506,NA,136,120,NA,44,28,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,12,5,1157,1145,1359,1345,PI,506,NA,122,120,NA,14,12,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,13,6,1206,1145,1356,1345,PI,506,NA,110,120,NA,11,21,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,15,1,1153,1145,1405,1345,PI,506,NA,132,120,NA,20,8,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1988,2,16,2,1145,1145,1344,1345,PI,506,NA,119,120,NA,-1,0,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1988,2,17,3,1145,1145,1349,1345,PI,506,NA,124,120,NA,4,0,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1988,2,18,4,1156,1145,1402,1345,PI,506,NA,126,120,NA,17,11,DAY,MCO,808,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
