Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
1987,11,15,7,1009,1010,1149,1134,PI,542,NA,100,84,NA,15,-1,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,16,1,1017,1010,1145,1134,PI,542,NA,88,84,NA,11,7,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,17,2,1043,1010,1221,1134,PI,542,NA,98,84,NA,47,33,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,18,3,1029,1010,1156,1134,PI,542,NA,87,84,NA,22,19,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,19,4,1015,1010,1137,1134,PI,542,NA,82,84,NA,3,5,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,20,5,1011,1010,1130,1134,PI,542,NA,79,84,NA,-4,1,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,21,6,1008,1010,1136,1134,PI,542,NA,88,84,NA,2,-2,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,22,7,1012,1010,1140,1134,PI,542,NA,88,84,NA,6,2,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,23,1,1015,1010,1147,1134,PI,542,NA,92,84,NA,13,5,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,24,2,1020,1010,1152,1134,PI,542,NA,92,84,NA,18,10,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,25,3,1017,1010,1148,1134,PI,542,NA,91,84,NA,14,7,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,26,4,1014,1010,1136,1134,PI,542,NA,82,84,NA,2,4,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,27,5,1011,1010,1143,1134,PI,542,NA,92,84,NA,9,1,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,28,6,1010,1010,1148,1134,PI,542,NA,98,84,NA,14,0,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,29,7,1017,1010,1139,1134,PI,542,NA,82,84,NA,5,7,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,30,1,1014,1010,1135,1134,PI,542,NA,81,84,NA,1,4,MCO,CLT,468,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,1,7,851,850,937,940,PI,542,NA,46,50,NA,-3,1,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,2,1,850,850,938,940,PI,542,NA,48,50,NA,-2,0,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,3,2,854,850,940,940,PI,542,NA,46,50,NA,0,4,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,4,3,850,850,939,940,PI,542,NA,49,50,NA,-1,0,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,5,4,854,850,940,940,PI,542,NA,46,50,NA,0,4,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,6,5,858,850,942,940,PI,542,NA,44,50,NA,2,8,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,7,6,851,850,934,940,PI,542,NA,43,50,NA,-6,1,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,8,7,855,850,939,940,PI,542,NA,44,50,NA,-1,5,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,9,1,851,850,940,940,PI,542,NA,49,50,NA,0,1,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,10,2,852,850,941,940,PI,542,NA,49,50,NA,1,2,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,11,3,852,850,936,940,PI,542,NA,44,50,NA,-4,2,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,12,4,852,850,935,940,PI,542,NA,43,50,NA,-5,2,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,13,5,900,850,946,940,PI,542,NA,46,50,NA,6,10,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,14,6,942,850,1038,940,PI,542,NA,56,50,NA,58,52,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,15,7,852,850,938,940,PI,542,NA,46,50,NA,-2,2,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,16,1,854,850,942,940,PI,542,NA,48,50,NA,2,4,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,18,3,918,850,1004,940,PI,542,NA,46,50,NA,24,28,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,19,4,853,850,940,940,PI,542,NA,47,50,NA,0,3,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,20,5,853,850,937,940,PI,542,NA,44,50,NA,-3,3,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,21,6,853,850,938,940,PI,542,NA,45,50,NA,-2,3,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,22,7,852,850,938,940,PI,542,NA,46,50,NA,-2,2,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,23,1,853,850,946,940,PI,542,NA,53,50,NA,6,3,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,24,2,903,850,953,940,PI,542,NA,50,50,NA,13,13,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,25,3,854,850,942,940,PI,542,NA,48,50,NA,2,4,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,26,4,850,850,943,940,PI,542,NA,53,50,NA,3,0,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,27,5,854,850,939,940,PI,542,NA,45,50,NA,-1,4,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,28,6,851,850,938,940,PI,542,NA,47,50,NA,-2,1,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,30,1,853,850,937,940,PI,542,NA,44,50,NA,-3,3,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,1,7,1940,1940,2120,2130,PI,543,NA,100,110,NA,-10,0,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,2,1,1943,1940,2117,2130,PI,543,NA,94,110,NA,-13,3,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,3,2,1941,1940,2126,2130,PI,543,NA,105,110,NA,-4,1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,4,3,1938,1940,2128,2130,PI,543,NA,110,110,NA,-2,-2,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,5,4,2033,1940,2227,2130,PI,543,NA,114,110,NA,57,53,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,6,5,2133,1940,2311,2130,PI,543,NA,98,110,NA,101,113,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,7,6,1943,1940,2124,2130,PI,543,NA,101,110,NA,-6,3,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,8,7,1945,1940,2138,2130,PI,543,NA,113,110,NA,8,5,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,9,1,1943,1940,2127,2130,PI,543,NA,104,110,NA,-3,3,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,10,2,1945,1940,2139,2130,PI,543,NA,114,110,NA,9,5,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,11,3,NA,1940,NA,2130,PI,543,NA,NA,110,NA,NA,NA,EWR,CAE,602,NA,NA,1,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,13,5,1937,1940,2125,2130,PI,543,NA,108,110,NA,-5,-3,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,14,6,1945,1940,2126,2130,PI,543,NA,101,110,NA,-4,5,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,15,7,1946,1940,2125,2130,PI,543,NA,99,110,NA,-5,6,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,16,1,1939,1940,2122,2130,PI,543,NA,103,110,NA,-8,-1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,17,2,1941,1940,2137,2130,PI,543,NA,116,110,NA,7,1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,18,3,1940,1940,2207,2130,PI,543,NA,147,110,NA,37,0,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,19,4,1939,1940,2144,2130,PI,543,NA,125,110,NA,14,-1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,20,5,1939,1940,2125,2130,PI,543,NA,106,110,NA,-5,-1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,21,6,1942,1940,2124,2130,PI,543,NA,102,110,NA,-6,2,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,22,7,1939,1940,2115,2130,PI,543,NA,96,110,NA,-15,-1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,23,1,1941,1940,2133,2130,PI,543,NA,112,110,NA,3,1,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,24,2,1944,1940,2128,2130,PI,543,NA,104,110,NA,-2,4,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,25,3,2023,1940,2208,2130,PI,543,NA,105,110,NA,38,43,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,28,6,1943,1940,2125,2130,PI,543,NA,102,110,NA,-5,3,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,29,7,2023,1940,2221,2130,PI,543,NA,118,110,NA,51,43,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,30,1,1950,1940,2140,2130,PI,543,NA,110,110,NA,10,10,EWR,CAE,602,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,1,7,1537,1524,1706,1654,PI,544,NA,149,150,NA,12,13,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,2,1,1538,1524,1704,1654,PI,544,NA,146,150,NA,10,14,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,3,2,1538,1524,1708,1654,PI,544,NA,150,150,NA,14,14,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,4,3,1528,1524,1659,1654,PI,544,NA,151,150,NA,5,4,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,5,4,1528,1524,1651,1654,PI,544,NA,143,150,NA,-3,4,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,6,5,1538,1524,1712,1654,PI,544,NA,154,150,NA,18,14,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,7,6,1536,1524,1716,1654,PI,544,NA,160,150,NA,22,12,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,8,7,1532,1524,1716,1654,PI,544,NA,164,150,NA,22,8,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,9,1,1532,1524,1704,1654,PI,544,NA,152,150,NA,10,8,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,10,2,1610,1524,1750,1654,PI,544,NA,160,150,NA,56,46,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,11,3,1554,1524,1714,1654,PI,544,NA,140,150,NA,20,30,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,12,4,1601,1524,1732,1654,PI,544,NA,151,150,NA,38,37,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,14,6,1528,1524,1701,1654,PI,544,NA,153,150,NA,7,4,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,15,7,1529,1524,1732,1654,PI,544,NA,183,150,NA,38,5,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,16,1,1543,1524,1719,1654,PI,544,NA,156,150,NA,25,19,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,17,2,1538,1524,1733,1654,PI,544,NA,175,150,NA,39,14,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,18,3,1539,1524,1723,1654,PI,544,NA,164,150,NA,29,15,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,19,4,1539,1524,1718,1654,PI,544,NA,159,150,NA,24,15,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,20,5,1539,1524,1721,1654,PI,544,NA,162,150,NA,27,15,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,21,6,1547,1524,1723,1654,PI,544,NA,156,150,NA,29,23,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,22,7,1535,1524,1722,1654,PI,544,NA,167,150,NA,28,11,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,23,1,1527,1524,1705,1654,PI,544,NA,158,150,NA,11,3,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,24,2,1535,1524,1716,1654,PI,544,NA,161,150,NA,22,11,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,25,3,1600,1524,1754,1654,PI,544,NA,174,150,NA,60,36,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,26,4,1528,1524,1652,1654,PI,544,NA,144,150,NA,-2,4,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,27,5,1533,1524,1725,1654,PI,544,NA,172,150,NA,31,9,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,28,6,1539,1524,1717,1654,PI,544,NA,158,150,NA,23,15,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,29,7,1625,1524,1807,1654,PI,544,NA,162,150,NA,73,61,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,30,1,1548,1524,1734,1654,PI,544,NA,166,150,NA,40,24,CLT,DFW,936,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,1,7,1239,1240,1332,1335,PI,544,NA,53,55,NA,-3,-1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,2,1,1241,1240,1336,1335,PI,544,NA,55,55,NA,1,1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,3,2,1240,1240,1332,1335,PI,544,NA,52,55,NA,-3,0,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,4,3,1242,1240,1331,1335,PI,544,NA,49,55,NA,-4,2,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,5,4,1241,1240,1350,1335,PI,544,NA,69,55,NA,15,1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,6,5,1248,1240,1356,1335,PI,544,NA,68,55,NA,21,8,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,7,6,1238,1240,1330,1335,PI,544,NA,52,55,NA,-5,-2,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,8,7,1248,1240,1340,1335,PI,544,NA,52,55,NA,5,8,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,9,1,1243,1240,1336,1335,PI,544,NA,53,55,NA,1,3,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,10,2,1247,1240,1406,1335,PI,544,NA,79,55,NA,31,7,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,11,3,NA,1240,NA,1335,PI,544,NA,NA,55,NA,NA,NA,DCA,RDU,227,NA,NA,1,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,12,4,1312,1240,1418,1335,PI,544,NA,66,55,NA,43,32,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,13,5,1254,1240,1349,1335,PI,544,NA,55,55,NA,14,14,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,14,6,1240,1240,1334,1335,PI,544,NA,54,55,NA,-1,0,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,15,7,1243,1240,1335,1335,PI,544,NA,52,55,NA,0,3,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,16,1,1242,1240,1338,1335,PI,544,NA,56,55,NA,3,2,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,17,2,1247,1240,1352,1335,PI,544,NA,65,55,NA,17,7,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,18,3,1240,1240,1348,1335,PI,544,NA,68,55,NA,13,0,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,19,4,1241,1240,1340,1335,PI,544,NA,59,55,NA,5,1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,20,5,1240,1240,1344,1335,PI,544,NA,64,55,NA,9,0,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,21,6,1257,1240,1358,1335,PI,544,NA,61,55,NA,23,17,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,22,7,1239,1240,1337,1335,PI,544,NA,58,55,NA,2,-1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,23,1,1240,1240,1341,1335,PI,544,NA,61,55,NA,6,0,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,24,2,1240,1240,1332,1335,PI,544,NA,52,55,NA,-3,0,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,25,3,1245,1240,1341,1335,PI,544,NA,56,55,NA,6,5,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,26,4,1241,1240,1333,1335,PI,544,NA,52,55,NA,-2,1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,YES
1987,11,27,5,1239,1240,1347,1335,PI,544,NA,68,55,NA,12,-1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,28,6,1239,1240,1345,1335,PI,544,NA,66,55,NA,10,-1,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,29,7,1304,1240,1427,1335,PI,544,NA,83,55,NA,52,24,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,30,1,1300,1240,1401,1335,PI,544,NA,61,55,NA,26,20,DCA,RDU,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,1,7,1401,1400,1445,1440,PI,544,NA,44,40,NA,5,1,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,2,1,1400,1400,1452,1440,PI,544,NA,52,40,NA,12,0,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,3,2,1402,1400,1452,1440,PI,544,NA,50,40,NA,12,2,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,4,3,1403,1400,1450,1440,PI,544,NA,47,40,NA,10,3,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,5,4,1415,1400,1459,1440,PI,544,NA,44,40,NA,19,15,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,6,5,1422,1400,1502,1440,PI,544,NA,40,40,NA,22,22,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,7,6,1358,1400,1435,1440,PI,544,NA,37,40,NA,-5,-2,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,8,7,1409,1400,1451,1440,PI,544,NA,42,40,NA,11,9,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,9,1,1400,1400,1447,1440,PI,544,NA,47,40,NA,7,0,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,NO
1987,11,10,2,1429,1400,1509,1440,PI,544,NA,40,40,NA,29,29,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,11,3,1413,1400,1455,1440,PI,544,NA,42,40,NA,15,13,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,12,4,1441,1400,1526,1440,PI,544,NA,45,40,NA,46,41,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,13,5,1415,1400,1459,1440,PI,544,NA,44,40,NA,19,15,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,14,6,1400,1400,1436,1440,PI,544,NA,36,40,NA,-4,0,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NO,NO
1987,11,15,7,1402,1400,1448,1440,PI,544,NA,46,40,NA,8,2,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
1987,11,16,1,1408,1400,1502,1440,PI,544,NA,54,40,NA,22,8,RDU,CLT,130,NA,NA,0,NA,0,NA,NA,NA,NA,NA,YES,YES
